,date,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton and Hove Albion,opponent_Burnley,opponent_Cardiff City,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Huddersfield Town,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester United,opponent_Newcastle United,opponent_Norwich City,opponent_Nottingham Forest,opponent_Sheffield United,opponent_Southampton,opponent_Tottenham Hotspur,opponent_Watford,opponent_West Bromwich Albion,opponent_West Ham United,opponent_Wolverhampton Wanderers,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Cardiff City,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Huddersfield Town,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Norwich City,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_Watford,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,venue_code,target,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,day_code_1,day_code_2,day_code_3,day_code_4,day_code_5,day_code_6,gf,ga,xg,xga,poss,attendance,sh,sot,dist,fk,pk,pkatt
1,2019-08-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.3333333333333333,0.12857142857142856,0.24285714285714283,0.296875,0.31587505672364247,0.3333333333333333,0.26666666666666666,0.29190751445086704,0.0,0.0,0.0
2,2019-08-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.0,0.11428571428571428,0.15714285714285714,0.046875,0.7215877577774417,0.2222222222222222,0.2,0.28034682080924855,0.0,0.0,0.0
4,2019-08-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.484375,0.5313996873897041,0.3611111111111111,0.3333333333333333,0.43063583815028905,0.25,0.0,0.0
5,2019-09-14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.3333333333333333,0.04285714285714285,0.42857142857142855,0.125,0.6230776987848535,0.2222222222222222,0.06666666666666667,0.5115606936416185,0.0,0.0,0.0
6,2019-09-21,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.12857142857142856,0.19999999999999998,0.171875,0.5207986688851914,0.3055555555555555,0.26666666666666666,0.36416184971098264,0.0,0.0,0.0
7,2019-09-29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.5555555555555556,0.014285714285714285,0.22857142857142856,0.21875,0.38027529874451677,0.08333333333333333,0.0,0.7427745664739884,0.0,0.0,0.0
8,2019-10-06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.0,0.11428571428571428,0.12857142857142856,0.21875,0.6201532798870569,0.3333333333333333,0.13333333333333333,0.4884393063583815,0.25,0.0,0.0
9,2019-10-19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.05714285714285714,0.2857142857142857,0.171875,0.4854661422881057,0.1388888888888889,0.0,0.36994219653179194,0.0,0.0,0.0
10,2019-10-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.3,0.40625,0.5548706700952958,0.3611111111111111,0.13333333333333333,0.338150289017341,0.0,0.0,0.0
11,2019-11-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.2222222222222222,0.21428571428571427,0.2571428571428571,0.1875,0.7299324358392578,0.3333333333333333,0.6,0.3843930635838151,0.25,0.0,0.0
12,2019-11-09,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.3428571428571428,0.2571428571428571,0.265625,0.5347652901729442,0.5833333333333333,0.6,0.40751445086705207,0.0,0.0,0.0
13,2019-11-25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.2222222222222222,0.0857142857142857,0.3285714285714285,0.328125,0.501953814349821,0.3055555555555555,0.3333333333333333,0.4219653179190751,0.25,0.0,0.0
14,2019-11-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.2222222222222222,0.04285714285714285,0.3428571428571428,0.109375,0.6042580547572228,0.16666666666666666,0.2,0.6040462427745665,0.5,0.0,0.0
15,2019-12-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.2222222222222222,0.0,0.07142857142857142,0.15714285714285714,0.140625,0.35810265718751577,0.16666666666666666,0.26666666666666666,0.4595375722543352,0.25,0.0,0.0
16,2019-12-08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.2222222222222222,0.1111111111111111,0.12857142857142856,0.24285714285714283,0.4375,0.508029546715071,0.3333333333333333,0.4,0.338150289017341,0.0,0.0,0.0
17,2019-12-14,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.14285714285714285,0.19999999999999998,0.53125,0.22434830837493067,0.25,0.0,0.40173410404624277,0.0,0.0,0.0
18,2019-12-21,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.0,0.07142857142857142,0.18571428571428572,0.390625,0.5477360964049817,0.2222222222222222,0.2,0.5289017341040463,0.0,0.0,0.0
19,2019-12-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.1111111111111111,0.4444444444444444,0.11428571428571428,0.2714285714285714,0.15625,0.8975697070539002,0.19444444444444442,0.13333333333333333,0.3930635838150289,0.0,0.0,0.0
20,2019-12-28,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.2222222222222222,0.2571428571428571,0.41428571428571426,0.390625,0.6329224020571775,0.5555555555555556,0.3333333333333333,0.323699421965318,0.0,0.0,0.0
21,2020-01-01,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.3333333333333333,0.09999999999999999,0.37142857142857144,0.09375,0.6325064286794737,0.1388888888888889,0.13333333333333333,0.4566473988439307,0.0,0.0,0.0
23,2020-01-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.02857142857142857,0.22857142857142856,0.265625,0.37273735693036864,0.1388888888888889,0.06666666666666667,0.5722543352601157,0.0,0.0,0.0
